,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,account_age_days,description_missing,location_unknown,language_missing,description_length,description_word_count,description_mention_count,description_hashtag_count,description_digit_count,description_exclamation_count,screen_name_length,screen_name_digit_count,screen_name_underscore_count,true_label,screen_name,twitter_id
15517,0,0,7797,1317392,1081,1,40659,1,9.729,4179,0,0,0,141,24,0,1,0,0,12,0,0,human,TEYANATAYLOR,23702397
2968,0,1,3087,629,2048,0,7350,0,2.194,3350,1,1,1,0,0,0,0,0,0,13,4,0,bot,estefania1318,319312182
1185,1,0,15,1122,3370,0,215,0,0.209,1027,0,0,0,155,24,0,0,5,0,15,0,2,bot,The_King_Capper,923722600848809989
21175,0,0,1755,121,927,1,2697,0,0.773,3489,0,0,0,70,15,0,0,0,0,11,2,0,human,Karim12Amio,244466700
35212,1,0,389,208,156,0,380,0,0.347,1096,0,1,0,141,20,0,1,1,0,12,0,0,human,ArbogastCSBO,898608163779477506
33507,0,0,29445,427,564,1,19186,0,5.398,3554,0,1,0,60,11,0,0,0,0,10,0,1,human,krupskaia_,219910707
37047,0,0,25710,370,194,1,23452,0,10.031,2338,0,0,0,19,2,1,0,0,0,10,4,0,human,adan3000FC,2411722044
8271,0,0,960,113,0,1,1325,0,0.587,2257,1,0,1,0,0,0,0,0,0,15,2,0,human,LenaYakovleva37,2566972429
18186,1,0,229,512,666,0,7771,0,2.419,3212,0,0,0,158,24,0,0,0,0,14,0,0,human,jamoralesberti,403829374
20272,0,0,2075,587,468,1,12650,0,4.078,3102,0,1,0,58,8,0,0,2,0,6,0,1,human,CiciJ_,498477816
12462,1,0,346,7,0,0,386,0,0.264,1461,0,1,0,91,18,0,0,0,0,15,1,0,bot,iovillamatveev2,766508708704710657
19960,0,0,1118,354,381,0,3136,0,0.859,3649,0,0,0,158,23,0,0,0,2,11,0,0,human,MoxieMagnus,181805513
11233,0,0,43741,137007,70899,0,311627,0,130.388,2390,0,0,0,123,15,1,8,1,0,12,2,0,human,jlferguson50,2322937225
7836,0,0,56827,827,465,1,19783,0,7.502,2637,1,0,1,0,0,0,0,0,0,11,0,0,human,chapajkarla,1471207375
35615,0,0,71419,4549,665,1,88538,1,24.94,3550,0,0,0,159,13,7,0,1,0,13,0,0,human,HollyGoDarkly,221236430
6117,1,0,40777,430,1827,1,11663,0,4.484,2601,0,0,0,99,14,0,0,0,0,12,0,0,human,KaitlinABell,1571334800
1051,1,0,73,1,0,0,169,0,0.117,1445,0,1,0,36,7,0,0,0,0,14,0,1,human,Missile_Breish,772255106049900544
1431,1,0,2253,29,0,0,3084,0,1.404,2196,0,0,0,31,3,0,0,0,0,11,0,0,bot,orhenderson,2733647492
23209,1,0,1332,12,32,0,1332,0,0.911,1462,0,1,0,21,3,0,0,0,0,14,0,1,bot,nafan_solovyov,765902919543713792
18664,0,0,3424,151,160,0,17814,0,19.093,933,0,0,0,160,29,1,1,0,2,10,0,0,bot,PKMNOldMan,957685460435861509
5549,0,0,1777,273228,667,1,34272,1,8.131,4215,0,0,0,127,12,0,0,0,0,11,0,0,human,RolandTichy,19962363
14159,1,0,1883,5,0,0,2955,0,0.883,3345,1,0,1,0,0,0,0,0,0,9,0,0,human,Sheydrick,322012691
2883,0,0,10156,88390,1151,1,35715,1,8.544,4180,0,0,0,45,6,0,0,0,0,5,0,0,human,DukeU,23450421
33226,1,0,16,916,1666,0,46554,0,12.381,3760,0,0,0,8,1,0,0,0,0,8,0,0,bot,AKHTYSSD,139954867
8446,1,0,93,460,184,0,414,0,0.147,2824,0,1,0,35,4,0,0,1,0,14,2,0,bot,gr8test1ishere,969468061
16852,1,0,802,24,30,1,1243,0,0.993,1252,0,0,0,42,7,0,0,0,0,12,1,0,human,SteveYovish1,842223668600098816
19272,1,0,1997,92,182,1,3291,0,1.014,3244,1,1,1,0,0,0,0,0,0,7,0,0,bot,ggumpey,383389607
11364,1,0,2089,229,146,1,944,0,0.36,2623,1,1,1,0,0,0,0,0,0,8,0,0,human,ELYSIASX,1513961648
16552,1,0,133,0,0,0,218,0,0.196,1112,0,1,0,26,2,0,0,0,0,15,2,0,human,ujwiwguheeamw11,892767552031662081
37149,0,0,0,2226211,1028,0,48373,1,12.577,3846,0,0,0,143,22,1,0,2,0,12,0,0,human,perezreverte,111933542
27074,1,0,635,13,0,0,635,0,0.434,1463,0,1,0,82,12,0,0,0,1,13,0,1,bot,ermakova_rida,765855620482359297
8394,1,0,158698,84024,82109,0,143079,0,45.292,3159,0,0,0,151,20,0,1,3,1,12,0,0,human,grindingdude,446228264
19952,1,0,61745,135,98,1,2789,0,1.2,2325,0,1,0,23,2,0,0,0,0,13,0,0,human,officialkiral,2433098166
29306,1,0,4797,36,69,1,3826,0,1.336,2863,0,0,0,48,5,0,3,4,0,9,6,0,human,HAL060911,885727225
32630,0,0,68297,2778,427,1,100350,0,45.264,2217,0,0,0,66,13,0,1,0,0,15,0,0,human,tacotuesdaygirl,2723904167
6914,0,0,54364,812,574,1,20416,0,8.114,2516,0,1,1,6,3,0,0,0,1,14,2,0,bot,elsucioguapo66,1915797169
1516,0,0,139228,1382707,517,1,50775,0,13.526,3754,0,0,0,38,6,1,0,0,0,11,0,0,human,JulianRoman,142092456
37263,0,0,8,10,42,0,2458,0,2.11,1165,0,0,0,147,26,3,1,0,0,15,0,0,bot,BikePortOfLABot,873758018550218752
23693,0,0,20048,3707,2468,1,11376,0,2.716,4188,0,0,0,150,21,2,1,0,0,15,0,0,human,NICHELLEMURDOCK,22448254
10913,0,0,75,4978,676,0,20292,1,4.92,4124,0,0,0,145,21,3,1,6,0,11,0,0,human,ryanegorman,37825732
2349,0,0,11104,23163,216,0,14096,0,4.482,3145,0,0,0,34,6,0,0,0,1,8,0,0,human,MissLola,458768287
16090,0,0,1072,35,181,0,266,0,0.128,2085,0,1,0,47,7,0,0,0,0,11,0,1,human,jeff_lenton,2904930971
6760,0,0,2192,85,346,1,3129,0,0.77,4065,0,0,0,112,23,0,0,2,1,10,0,2,human,im_luvN_me,53263064
26975,0,0,2311,918384,307,0,2581,1,0.687,3757,0,0,0,54,10,0,0,0,0,13,2,0,human,JeffMONTERO23,140960194
34033,0,0,1117,4,11,0,1598,0,0.412,3875,1,0,1,0,0,0,0,0,0,7,0,0,bot,Berylct,102998080
11987,1,0,63,1,0,0,341,0,0.294,1159,1,1,1,0,0,0,0,0,0,14,3,0,bot,vkorzzayqsc682,875860862896156672
9571,1,0,2741,206,323,0,7823,0,5.377,1455,0,0,0,76,11,0,0,0,0,13,0,2,human,Joseph_La_Rue,768527122239328257
420,0,0,57974,655,602,0,22995,0,11.584,1985,0,0,0,122,17,1,1,0,0,13,0,1,human,DOENATION_CEO,3077835414
23407,1,0,2459,54,428,0,3720,0,1.754,2121,0,0,0,16,2,0,0,0,0,10,1,0,bot,HeatLifer4,2881388768
36105,1,0,1226,22,108,0,177,0,0.191,928,0,0,0,111,17,0,0,0,0,11,0,1,human,fagan_alana,959504428641505280
36329,0,0,4149,62244,7160,1,17337,0,4.126,4202,0,0,0,128,18,0,0,3,0,12,0,0,human,lindsayadler,20963273
15787,0,0,371,8961,928,0,17667,1,4.267,4140,0,0,0,48,4,0,0,0,0,13,0,0,human,TANEISHLESLIE,33141270
19414,1,0,1063,24,138,0,421,0,0.234,1796,1,1,1,0,0,0,0,0,0,12,0,1,bot,havens_becky,3697414995
18475,1,0,0,15835,1,0,35445,0,21.639,1638,0,1,0,13,3,1,0,1,0,14,0,0,bot,unchartedatlas,702210829966516225
14986,1,0,137,5,0,1,32,0,0.012,2742,0,1,0,38,5,0,0,0,0,7,0,0,bot,Berylmm,1181326548
32264,0,0,33089,1252,2238,0,9981,0,4.077,2448,0,1,0,155,17,7,0,15,0,11,0,0,human,wortholomew,2232381649
1837,1,0,8361,659,732,0,17021,0,21.04,809,0,0,0,93,13,0,0,3,0,13,0,0,human,jocfanaccount,1002713917011976192
1978,1,0,53584,1353508,515,1,157247,1,41.272,3810,0,0,0,54,10,0,0,0,0,11,0,0,human,khushsundar,122959195
35976,1,0,30861,292,2138,0,9973,0,5.584,1786,0,1,0,69,15,0,0,0,0,10,1,0,human,LoriMagby1,3722958614
24213,0,0,435,1068,184,0,1087,0,0.3,3619,0,0,0,88,15,1,0,0,0,14,1,0,bot,UNeed2LawyerUp,193631827
1526,1,0,886,26,0,0,1246,0,0.341,3658,0,0,0,10,1,0,0,0,0,7,0,0,bot,Dozicme,178268369
11055,0,0,1758,531,39,0,16100,0,5.816,2768,0,1,0,117,23,0,1,0,0,9,0,0,human,baekhyour,1105801358
27706,1,0,2457,28,0,0,3234,0,1.442,2243,0,0,0,27,3,0,0,0,0,10,0,0,bot,talentexec,2593584625
21310,0,0,834,9520,91,1,80892,0,25.844,3130,0,0,0,132,19,0,0,1,1,10,0,1,bot,Arab_NUEST,472532911
11110,1,0,105,1,0,0,19,0,0.007,2785,0,1,0,38,5,0,0,2,0,12,3,0,bot,mariadiri147,1056256603
2683,0,0,2265,116,10,0,7125,0,2.289,3113,0,0,0,46,8,0,0,2,0,11,0,0,bot,DanteBloodz,487606554
21831,0,0,0,1334963,2,1,31,1,0.008,3772,1,1,1,0,0,0,0,0,0,12,0,0,human,burakozcivit,135681528
30616,0,0,2292,34,232,1,3035,0,0.761,3987,1,0,1,0,0,0,0,0,0,9,1,0,bot,kbullard1,75449109
20423,1,0,117,566745,189,0,8694,1,2.562,3393,0,0,0,88,11,1,0,0,0,11,0,0,human,JasonDufner,293482180
28732,0,0,2411,454,0,1,19906,0,5.676,3507,0,0,0,143,25,0,0,2,0,7,0,2,bot,_IHimI_,237179223
21900,0,0,186,3432235,870,0,7230,1,1.738,4159,0,0,1,23,1,0,0,1,0,11,0,0,human,RobertsEmma,27678749
17668,0,0,2241,56,26,1,2870,0,0.695,4131,0,0,0,95,15,0,0,0,0,11,0,0,bot,SchugWilson,35775821
8453,1,0,2250,59,0,0,3256,0,1.149,2834,0,1,0,120,18,0,0,0,0,13,1,0,bot,DesignbyTodd1,948234428
29073,1,0,7204,2158,4647,0,1697,0,0.86,1974,0,0,0,95,14,0,0,0,0,14,4,0,bot,katyartist2015,3113425343
32466,0,0,1454,78,206,0,4328,0,1.097,3945,0,0,0,158,20,0,0,1,0,12,0,1,bot,airiesya_mia,86472339
11325,0,0,28271,318319,1238,1,34783,1,8.784,3960,0,0,0,10,1,0,0,0,0,10,0,0,human,TarikToros,82655150
17141,0,0,817,6507777,3881,0,45545,1,10.686,4262,0,1,0,133,15,0,1,0,0,8,0,0,human,joerogan,18208354
4666,0,0,23441,1069,1240,0,16174,0,5.277,3065,0,0,0,120,18,1,1,1,0,7,0,0,human,RealDBT,539787567
30151,1,0,69,32,111,1,5801,0,1.61,3604,0,1,0,118,16,0,0,0,1,11,0,1,human,nathan_cupp,199440083
2920,0,0,124178,99550,19772,1,44471,1,12.108,3673,0,0,0,145,20,1,0,4,0,13,0,6,human,T_S_P_O_O_K_Y,172511244
33551,0,0,52,55,85,0,234,0,0.112,2098,0,0,0,103,17,0,0,2,0,6,0,0,human,ULUCNJ,2885915475
21298,1,0,70,947687,588,0,2188,1,0.922,2373,0,1,0,20,1,0,0,0,0,10,0,1,human,saori_skow,2350008175
16670,0,0,13,1240997,422,0,28510,1,6.92,4120,0,0,0,129,19,2,0,0,0,9,0,0,human,beabinene,38652395
5824,0,0,266,98,0,0,962,0,0.281,3421,0,0,0,26,4,0,0,0,0,10,0,1,human,super_sofy,278962765
30977,0,0,34278,1330,668,1,15015,0,4.481,3351,1,0,1,0,0,0,0,0,0,13,0,1,human,jamie_bethell,318721228
19038,0,0,1850,40,0,0,2125,0,0.935,2272,0,0,0,6,1,0,0,0,0,15,3,0,bot,raheimmanuel999,2573339097
32652,1,0,78,0,0,0,221,0,0.153,1445,0,1,0,1,1,0,0,0,0,12,0,1,human,potter_darci,772201057506164736
35041,0,0,156,10,22,1,1023,0,0.425,2408,0,1,0,111,16,0,0,0,0,11,2,0,human,1CopyPaste1,2282470659
32837,0,0,0,36,0,0,4020,0,1.164,3455,0,0,0,33,5,0,0,0,0,15,0,0,bot,PortugalEnglish,260800657
16398,0,0,885,56,453,1,351,0,0.107,3294,0,0,1,98,11,0,0,88,0,13,0,0,bot,dawsonlisakay,354009751
31014,1,0,1485,17,51,1,2155,0,0.55,3918,1,0,1,0,0,0,0,0,0,11,3,0,bot,qionglin915,92753468
29051,0,0,14567,2133358,1995,0,52001,1,15.147,3433,0,0,0,127,19,2,0,5,1,5,0,0,human,scump,272570677
23381,0,0,967,123745,377,1,24568,0,6.486,3788,0,0,0,160,23,0,0,0,2,11,0,0,human,lavivimunoz,129925143
27785,1,0,15486,154,475,1,504,0,0.179,2815,1,0,1,0,0,0,0,0,0,12,0,0,human,MalarneyJohn,986904576
31351,1,0,133836,368443,3228,1,111007,1,26.826,4138,0,0,0,146,16,1,0,0,0,10,0,0,human,AstroKatie,33773592
7626,1,0,13264,540,195,1,29199,0,11.052,2642,0,1,0,54,10,0,0,0,0,9,0,1,human,taufatee_,1458360991
29777,1,0,65,0,0,0,118,0,0.104,1137,1,1,1,0,0,0,0,0,0,10,4,0,human,Jamila1150,883921785967697921
7538,1,0,2255,2072859,328,1,19588,1,5.766,3397,1,0,1,0,0,0,0,0,0,13,0,0,human,TandonRaveena,291557277
467,0,0,81,2092901,513,1,137325,1,32.183,4267,0,1,0,74,13,0,0,0,0,6,0,0,bot,ESPNFC,18091004
25125,0,0,2390,86997,8271,0,226509,0,53.171,4260,0,0,0,33,8,0,0,0,1,8,0,0,human,TamSteeZ,18263818
32835,0,0,412,371,585,1,5797,0,1.52,3815,0,0,0,46,6,0,0,1,0,10,0,0,human,iamdjshizz,121602185
9635,0,0,523,3966,184,1,5660,0,1.501,3772,0,0,0,143,18,3,0,5,0,14,0,0,human,officialMYKELL,135596312
29311,0,0,56732,4578,4018,0,63400,0,38.448,1649,0,1,0,136,26,0,1,0,0,10,1,0,human,scamptres1,698249714391785474
4078,0,0,412,13,0,1,83,0,0.027,3132,0,1,0,35,4,0,0,2,0,8,2,0,bot,BellLa46,470839442
563,0,0,101,93754,85437,0,7370,0,2.141,3443,0,0,0,101,15,0,0,0,0,11,0,0,human,bizcartoons,267390486
23421,0,0,295,79818,688,1,10182,1,2.646,3848,0,1,0,115,12,0,1,7,0,14,0,0,human,carolribeiroCR,111313208
1189,1,0,63571,1415463,4492,1,241345,1,61.615,3917,0,1,0,110,13,1,0,0,0,9,0,0,human,maggieNYT,93069110
19967,0,0,7779,266,638,1,712,0,0.187,3804,0,0,0,73,16,0,0,0,1,13,0,2,human,Just_a_Photog,124920408
5644,1,0,1173,30,298,1,1879,0,0.582,3231,1,0,1,0,0,0,0,0,0,10,4,0,human,chrisp0226,391159031
31142,0,0,1403,16,27,1,2168,0,0.622,3487,0,0,0,18,3,0,0,0,0,10,0,0,human,Neetianshu,245322304
9210,0,0,0,16,152,0,1360,0,0.899,1512,0,0,0,79,16,0,0,0,0,15,0,0,bot,officefridgebot,747833144124964864
32141,1,0,128,0,0,0,268,0,0.185,1446,0,1,0,21,4,0,0,0,1,15,0,1,human,Cappillo_Studde,772019166828257280
24785,1,0,474,6,0,0,54,0,0.029,1884,1,1,1,0,0,0,0,0,0,13,0,1,bot,Thao_cholding,3253380578
13929,0,0,7,240,3,0,21498,0,12.369,1738,0,0,0,73,13,0,0,0,0,10,0,0,bot,Kaleidopix,4196237301
12371,1,0,1356,74,195,0,264,0,0.35,754,0,0,0,59,9,1,0,0,0,15,0,0,human,MaddiFreundlich,1022606894291136512
295,0,0,2534,217,310,1,5199,0,1.674,3105,0,0,0,64,10,0,0,0,0,15,0,1,bot,syakir_Metafora,495716215
4924,0,0,661,2358,1659,1,21490,0,5.697,3772,0,0,0,54,6,4,0,0,0,13,0,0,human,JerrodFerrari,135563416
441,0,0,1579,132,154,0,2921,0,1.006,2904,1,1,1,0,0,0,0,0,0,15,0,2,human,_BlueEyedBlond_,805571370
13954,1,0,0,70,1,0,9160,0,5.446,1682,0,0,0,159,21,1,0,5,0,13,0,2,bot,one_small_bot,4765089989
25875,1,0,21760,272,869,1,2128,0,0.543,3920,0,0,0,34,7,0,0,0,0,13,0,1,human,_nickcarrillo,92455942
8792,0,0,53,888,718,0,659415,0,183.069,3602,0,0,0,135,4,1,0,2,0,11,0,2,bot,aerith_bot_,200077738
11100,0,0,40719,161,741,1,12293,0,6.379,1927,0,0,0,154,24,0,0,2,1,12,1,0,human,EJVelazquez7,3245421023
8516,1,0,16108,819,740,1,15582,0,7.488,2081,0,1,0,14,2,1,0,0,0,12,1,1,human,2freshlouis_,2922179132
5683,0,0,9448,6988,1838,1,22634,1,5.442,4159,0,0,0,157,22,0,0,4,0,13,0,0,human,naomiyamamoto,27827813
6129,1,0,104,179,976,0,1135,0,0.363,3128,0,1,0,88,15,0,0,0,1,12,0,1,human,Pettit_Tyler,474460026
32250,1,0,9065,6469,662,1,9530,1,5.348,1782,0,0,0,56,8,1,0,2,0,10,0,1,human,orion_sang,3847188633
13628,1,1,58,2,0,0,41,0,0.018,2326,1,1,1,0,0,0,0,0,0,8,4,0,bot,nice2887,2430957476
37336,0,0,535,4695806,89,0,4461,1,1.1,4057,0,1,0,103,10,0,0,2,1,14,0,0,human,giseleofficial,55573873
4383,1,0,11204,21,50,0,8044,0,4.11,1957,0,1,0,29,1,1,0,2,0,12,4,5,human,yae_____0238,3148380487
7395,1,0,1207,21,25,1,1852,0,0.585,3164,0,0,0,5,1,0,0,0,0,7,0,1,bot,dr_mljc,442314053
19739,0,0,5139,9194,570,1,14569,0,3.552,4102,0,0,0,24,2,0,0,0,0,8,0,0,human,benedusi,42605438
6296,0,0,234,4130675,872,1,20767,1,4.946,4199,0,0,0,64,14,0,0,0,0,14,0,0,human,myfabolouslife,21278412
37070,1,0,23166,577,574,1,68457,0,34.092,2008,0,0,0,63,14,0,0,0,0,10,0,1,human,Davemingo_,3028284896
28899,1,0,14934,13173,4198,0,11599,0,8.22,1411,0,0,0,133,16,1,4,0,1,12,0,2,human,Feel_The_Kay,784558280362295298
19336,0,0,7559,387686,1807,1,129907,1,37.567,3458,0,0,0,34,5,1,0,0,0,12,0,0,human,JohnJHarwood,259395895
1147,0,0,2308,104,0,0,5323,0,1.372,3880,0,0,0,21,3,0,0,0,0,11,0,0,bot,DistinctlyD,101719553
26799,1,0,2336,58,163,0,4373,0,1.459,2998,1,1,1,0,0,0,0,0,0,8,0,0,bot,jwblugrn,598662392
29605,0,0,20715,114520,88526,1,130274,0,32.528,4005,0,0,0,95,13,0,0,0,0,11,0,1,bot,Dede_Watson,70461418
21021,1,0,6222,898,5001,1,4879,0,3.779,1291,0,0,0,145,16,2,0,4,1,7,4,0,human,aal1008,827892850423644160
3178,1,0,1315,277614,905,1,53787,1,17.583,3059,0,0,0,158,9,0,0,0,1,7,4,0,human,0414Tom,544233223
3832,1,0,152,1238359,22,1,4423,0,1.235,3581,0,1,0,10,1,0,0,0,0,7,6,1,human,900_330,210004360
15960,0,0,6567,125765,888,0,26433,1,7.045,3752,0,1,0,62,9,0,0,1,0,13,1,0,human,C4Paralympics,142980929
21163,1,0,2224,20,37,0,4576,0,1.366,3349,0,0,0,158,30,0,0,0,0,12,2,0,bot,Mommysteph70,319964069
14042,1,0,2361,40,157,0,2661,0,1.425,1868,0,1,0,38,7,0,0,0,0,10,3,0,human,complex147,3367076643
20236,1,0,1332,10,34,0,1332,0,0.911,1462,0,1,0,18,2,0,0,0,0,14,2,0,bot,vorobevaaina87,765932440145760256
37320,0,0,27,14,4,0,25684,0,21.803,1178,0,1,0,39,8,1,0,1,0,11,0,0,bot,proverbsbot,868946203421138945
30859,1,0,4862,1953,3513,0,6061,0,2.593,2337,0,0,0,154,23,0,1,0,0,7,0,0,human,Niurant,2413775282
18094,1,0,1092,20,0,0,1095,0,0.57,1920,1,1,1,0,0,0,0,0,0,12,0,0,bot,wujagezugege,3267489874
12420,0,0,1204,296,438,1,728,0,0.206,3530,0,0,0,126,17,0,0,0,0,14,0,1,human,magistra_moore,228414971
8996,0,0,311,348001,190,1,2578,1,0.775,3325,1,1,1,0,0,0,0,0,0,10,0,0,human,AldonSmith,334297027
35088,1,0,900,4351264,275,0,2588,1,1.212,2136,1,0,1,0,0,0,0,0,0,14,4,0,human,anilkumble1074,2855255702
28152,0,0,20202,487,337,0,34807,0,11.771,2957,1,1,1,0,0,0,0,0,0,8,0,0,human,tinabvby,635896158
16396,1,0,81,0,0,0,17,0,0.006,2919,0,1,0,59,9,0,0,1,1,7,1,0,bot,LAICHU4,772915860
12926,1,0,58,1,0,0,131,0,0.091,1444,0,1,0,55,9,0,0,3,0,13,0,1,human,Janella_Venom,772540528672006144
4728,1,0,212,320800,457,0,52455,1,16.017,3275,0,1,0,34,2,0,0,0,0,9,0,0,human,eziomauro,365462238
113,1,0,1951,6,43,0,2633,0,0.892,2953,1,1,1,0,0,0,0,0,0,5,1,1,bot,qty_3,703857318
30229,0,0,5606,427,1268,0,1377,0,0.739,1864,0,0,0,118,14,0,0,0,0,9,2,1,human,woods_k01,3373218100
2291,0,0,0,110,0,0,9092,0,7.602,1196,0,0,0,105,16,1,0,2,1,12,0,0,bot,dragonhoards,862415838359441409
15195,0,0,36382,4221,784,1,18390,0,4.327,4250,0,0,0,144,16,1,3,5,0,9,0,0,human,jchenelly,18457163
1533,0,0,1212,138,776,1,2228,0,0.663,3359,1,0,1,0,0,0,0,0,0,11,2,0,human,dedemarie97,313534723
18541,1,0,872,30,0,0,46,0,0.018,2620,1,1,1,0,0,0,0,0,0,15,0,0,bot,socialmediaspro,1522400450
4430,0,0,819,921,1975,1,20434,0,6.065,3369,0,0,0,156,19,1,5,0,2,15,0,0,human,BorderNewsJunki,307788395
14341,0,0,2659,743,654,1,4986,0,1.164,4283,0,0,0,115,13,2,0,0,0,10,0,0,human,werdnagreb,17664908
13111,1,0,1186,4,14,0,1780,0,0.576,3090,1,0,1,0,0,0,0,0,0,9,0,0,bot,zyjdoctor,513370447
10337,0,0,63075,16376,11842,1,79943,0,19.329,4136,0,0,0,101,18,0,1,2,0,12,0,0,human,OriginalPING,34413897
22825,1,0,1175,112,292,1,11905,0,6.878,1731,1,0,1,0,0,0,0,0,0,9,1,0,human,egudenas1,4328419512
794,0,0,8904,599,989,1,11013,0,3.037,3626,0,0,0,25,5,0,0,0,0,11,0,0,human,TheaRodgers,190846228
32037,0,0,2162,3,8,0,3047,0,1.008,3024,0,1,0,76,12,0,1,0,0,14,0,2,bot,lovely_people_,574843615
28240,0,0,2004,143,201,0,3024,0,0.831,3640,0,0,0,149,19,2,0,0,0,11,0,0,human,GlamGhoulBS,185533449
4507,0,0,4238,153039,3988,1,7168,1,1.832,3912,0,0,0,79,13,0,0,4,0,5,0,0,human,NFLPA,94141566
31684,1,0,57,28,82,0,3541,0,1.75,2023,0,0,0,49,6,0,0,0,0,15,3,0,bot,sakshisanjay191,3009372480
31773,1,0,1560,21,0,0,2237,0,0.508,4400,0,0,0,7,1,0,0,0,0,12,4,0,bot,jinglian0406,15688666
37114,0,0,9922,11607,4925,1,17152,1,4.06,4225,0,1,0,122,18,0,0,0,0,12,0,0,human,OxfamIreland,19396431
25529,0,0,25925,393,242,1,17071,0,5.449,3133,1,0,1,0,0,0,0,0,0,10,0,0,human,palvisahni,470005979
10615,0,0,2638,178,168,1,9570,0,2.746,3485,0,1,1,9,3,0,0,3,0,10,0,0,human,kaypriceee,246490199
24872,0,0,5469,781,741,1,67521,0,21.711,3110,0,0,0,100,13,0,0,4,0,9,1,1,bot,2_Raaaays,490645569
33992,0,0,476,118745,523,0,2146,1,0.623,3444,1,0,1,0,0,0,0,0,0,14,0,0,human,GeorgiaMJagger,266575711
1556,0,0,7320,54667,360,1,7123,1,1.657,4298,0,0,0,96,17,0,0,2,0,13,0,0,human,CigarCityBeer,17312175
20410,1,0,39925,6904,6086,1,54715,0,24.916,2196,0,0,0,96,10,1,0,2,0,9,1,0,human,ItsSavag3,2732207702
34301,0,0,168,6045407,622,0,4106,1,1.022,4019,0,0,0,17,4,0,0,0,0,14,0,0,human,ZooeyDeschanel,66561957
24706,0,0,7151,4224196,259,1,5675,1,1.808,3138,0,0,0,125,23,0,0,6,0,14,0,0,human,AssalaOfficial,464692152
12906,0,0,27432,1329,521,1,108221,0,31.952,3387,0,0,0,13,2,0,0,0,0,13,0,1,human,_alliahsaints,296838123
9166,1,0,52,1,0,0,284,0,0.245,1159,0,1,0,35,7,0,0,0,0,12,4,0,bot,aymxjmpb2992,875829493620977664
26766,0,0,11426,2259,1481,1,17544,0,4.273,4106,0,0,0,151,18,3,0,1,0,10,0,0,human,skotcovert,41868336
3830,0,0,7921,1865684,474,1,61357,1,20.59,2980,0,0,0,32,5,0,0,0,0,10,0,0,bot,lolesports,614754689
30758,1,0,1304,11,0,0,1761,0,0.673,2618,1,1,1,0,0,0,0,0,0,13,0,0,bot,KelcieStegall,1530349298
27292,1,0,27,0,135,0,373,0,0.289,1289,0,0,0,52,9,0,0,0,0,15,3,0,bot,S43qaPepuTCvR1F,828837429759057921
31187,0,0,9151,12679,4905,1,3917,0,0.971,4036,0,0,0,159,24,0,3,0,0,11,0,0,human,iDashboards,61821814
1752,1,0,307,13,0,0,62,0,0.018,3469,0,1,0,57,5,0,0,2,0,9,0,0,bot,nemorexxx,254291780
9630,1,0,4057,67,25,0,3914,0,1.283,3050,0,1,0,43,6,0,0,0,0,10,0,0,human,julieeegan,552405217
12908,0,0,234,250471,552,1,12278,0,3.679,3337,0,1,0,31,4,0,0,10,0,8,0,2,human,__bassam,326984697
12469,1,0,714,43,0,0,112,0,0.041,2761,0,1,0,63,8,0,0,3,0,10,0,0,bot,AlhelfiAli,1124423522
9341,0,0,138,1893508,20,0,6275,0,2.535,2475,0,0,0,23,4,0,0,0,0,12,0,0,human,JUNGKOOKcokr,2183987364
17041,1,0,2552,68,73,0,3380,0,0.898,3766,1,1,1,0,0,0,0,0,0,7,0,0,bot,yenabes,137745343
3649,0,0,3589,63,113,1,3372,0,0.817,4127,0,0,0,81,14,0,0,0,0,8,0,0,human,mammamud,36987976
697,1,0,1378,1,20,0,2035,0,0.699,2912,0,1,0,23,5,0,0,0,0,13,4,1,bot,Jason_Yan1990,786960912
9879,1,0,9710,256,618,0,11627,0,8.762,1327,1,0,1,0,0,0,0,0,0,15,0,0,bot,BloodNDaStreets,814975877146546176
32751,0,0,2295,1164688,640,0,101371,1,26.235,3864,0,0,0,123,17,0,0,1,0,6,0,0,human,cuatro,106397073
25269,1,0,304,12,0,0,58,0,0.018,3307,0,1,0,59,9,0,0,1,1,8,2,0,bot,boicey82,345682783
34662,0,0,21630,467898,1059,1,3170,1,0.718,4417,0,0,0,98,13,0,0,8,0,12,0,0,human,mattyglesias,15446531
26141,1,0,387,10,0,0,80,0,0.047,1720,0,1,0,40,5,0,0,2,0,10,0,0,bot,LDFishBall,4450339640
19544,0,0,2014,81,140,0,3926,0,1.069,3674,1,1,1,0,0,0,0,0,0,11,0,0,bot,AnaahGodooy,172103151
909,1,0,999,80,693,0,1478,0,0.525,2815,1,0,1,0,0,0,0,0,0,10,0,0,bot,BoozerBill,988288998
8328,0,0,6442,170,734,1,6720,0,1.728,3889,0,0,0,106,1,0,0,0,0,7,3,0,bot,ma343ma,99411374
8899,1,0,970,11,27,0,1591,0,0.434,3667,0,0,0,122,18,0,0,0,2,6,3,0,human,dsc243,174912754
29890,1,0,5533,29,26,1,2536,0,0.859,2953,1,1,1,0,0,0,0,0,0,9,2,0,human,eliashh77,703541202
18408,0,0,175290,2763,3083,1,44635,0,33.814,1320,0,1,0,156,29,0,1,0,0,15,0,0,human,gracewontshutup,817542419851841538
